fecha,nivel_msnm,area_km2,volumen_Mm3,precipitacion_Mm3,afluente_corregido_Mm3,evaporacion_Mm3,descarga_orificio_Mm3,descarga_herradura_Mm3,descarga_total_Mm3,variacion_almacenamiento_Mm3,abstracciones_Mm3,regimen_estructura,evaluable
1982-12-28,3014.996,55.151,1849.898,0.140084,0.116044,0.222701,0.050011,0.000000,0.050011,-0.261057,0.244473,superficie libre,si
1982-12-29,3014.976,55.142,1849.637,0.206784,0.111685,0.222361,0.047672,0.000000,0.047672,-0.261057,0.309492,superficie libre,si
1982-12-30,3014.976,55.142,1849.376,0.003309,0.113443,0.269370,0.047672,0.000000,0.047672,-0.261057,0.060766,superficie libre,si
1982-12-31,3014.976,55.142,1849.115,0.000000,0.108216,0.208741,0.047672,0.000000,0.047672,-0.261057,0.112859,superficie libre,si
1983-01-01,3014.966,55.138,1848.854,0.000000,0.105169,0.252945,0.046517,0.000000,0.046517,-0.261057,0.066764,superficie libre,si
1983-01-02,3014.966,55.138,1848.599,0.000000,0.102633,0.295511,0.046517,0.000000,0.046517,-0.255308,0.015913,superficie libre,si
1983-01-03,3014.956,55.134,1848.344,0.000000,0.100255,0.294827,0.045371,0.000000,0.045371,-0.255308,0.015366,superficie libre,si
1983-01-04,3014.956,55.134,1848.088,0.000000,0.098022,0.318065,0.045371,0.000000,0.045371,-0.255308,-0.010106,superficie libre,si
1983-01-05,3014.956,55.134,1847.833,0.000000,0.095919,0.339760,0.045371,0.000000,0.045371,-0.255308,-0.033905,superficie libre,si
1983-01-06,3014.946,55.129,1847.578,0.000000,0.093934,0.320135,0.044235,0.000000,0.044235,-0.255308,-0.015128,superficie libre,si
1983-01-07,3014.946,55.129,1847.322,0.000000,0.092057,0.301777,0.044235,0.000000,0.044235,-0.255308,0.001353,superficie libre,si
1983-01-08,3014.926,55.121,1847.067,0.000000,0.090278,0.256918,0.041991,0.000000,0.041991,-0.255308,0.046678,superficie libre,si
1983-01-09,3014.926,55.121,1846.812,0.004410,0.088591,0.282218,0.041991,0.000000,0.041991,-0.255308,0.024099,superficie libre,si
1983-01-10,3014.926,55.121,1846.556,0.000000,0.086987,0.247051,0.041991,0.000000,0.041991,-0.255308,0.053253,superficie libre,si
1983-01-11,3014.916,55.117,1846.301,0.000000,0.085460,0.264973,0.040884,0.000000,0.040884,-0.255308,0.034910,superficie libre,si
1983-01-12,3014.916,55.117,1846.046,0.000000,0.084003,0.282749,0.040884,0.000000,0.040884,-0.255308,0.015678,superficie libre,si
1983-01-13,3014.916,55.117,1845.791,0.000000,0.082611,0.288012,0.040884,0.000000,0.040884,-0.255308,0.009023,superficie libre,si
1983-01-14,3014.916,55.117,1845.535,0.008819,0.081280,0.299256,0.040884,0.000000,0.040884,-0.255308,0.005267,superficie libre,si
1983-01-15,3014.906,55.113,1845.280,0.000000,0.080007,0.292317,0.039787,0.000000,0.039787,-0.255308,0.003211,superficie libre,si
1983-01-16,3014.886,55.104,1845.025,0.000000,0.078785,0.257530,0.037622,0.000000,0.037622,-0.255308,0.038941,superficie libre,si
1983-01-17,3014.886,55.104,1844.769,0.000000,0.077613,0.260782,0.037622,0.000000,0.037622,-0.255308,0.034517,superficie libre,si
1983-01-18,3014.866,55.096,1844.514,0.000000,0.076486,0.234187,0.035499,0.000000,0.035499,-0.255308,0.062108,superficie libre,si
1983-01-19,3014.866,55.096,1844.259,0.000000,0.075403,0.292645,0.035499,0.000000,0.035499,-0.255308,0.002568,superficie libre,si
1983-01-20,3014.856,55.093,1844.003,0.000000,0.074361,0.212051,0.034452,0.000000,0.034452,-0.255308,0.083165,superficie libre,si
1983-01-21,3014.856,55.093,1843.748,0.000000,0.073356,0.204173,0.034452,0.000000,0.034452,-0.255308,0.090039,superficie libre,si
1983-01-22,3014.856,55.093,1843.493,0.000000,0.072388,0.302541,0.034452,0.000000,0.034452,-0.255308,-0.009297,superficie libre,si
1983-01-23,3014.846,55.089,1843.237,0.000000,0.071453,0.314997,0.033417,0.000000,0.033417,-0.255308,-0.021652,superficie libre,si
1983-01-24,3014.846,55.089,1842.982,0.000000,0.070550,0.285827,0.033417,0.000000,0.033417,-0.255308,0.006615,superficie libre,si
1983-01-25,3014.846,55.089,1842.727,0.000000,0.069677,0.260459,0.033417,0.000000,0.033417,-0.255308,0.031110,superficie libre,si
1983-01-26,3014.836,55.085,1842.472,0.000000,0.068833,0.241051,0.032391,0.000000,0.032391,-0.255308,0.050698,superficie libre,si
1983-01-27,3014.836,55.085,1842.216,0.226949,0.070965,0.319327,0.032391,0.000000,0.032391,-0.255308,0.201505,superficie libre,si
1983-01-28,3014.836,55.085,1841.961,0.000000,0.074227,0.295034,0.032391,0.000000,0.032391,-0.255308,0.002110,superficie libre,si
